ID,Received.DBT.Intervention.,Teacher.Same.Ethnicity.,Teacher.Same.Gender.,Behavioral.Regulation.Slope...Teacher.Report,Meta.Cognitive.Slope...Teacher.Report,All.Executive.Functions.Slope...Teacher.Report,Behavioral.Regulation.Slope...Student.Self.Report,Meta.Cognitive.Slope...Student.Self.Report,All.Executive.Functions.Slope...Student.Self.Report,Mindfulness.Slop,Emotional.Regulation.Slope,Discipline.Incidents.Slope,Self.Reflection.Slope,In.School.Suspension.Slope,Out.of.School.Suspension.Slope,ELA.Grade,Math.Grade,Female.,Free.Reduced.School.Lunch.Group,Economic.Distress.,Mother.at.Home.,Father.at.Home.,Adult.Brother.at.Home.,Adult.Sister.at.Home.,Grandparent.at.Home.,Other.Adult.at.Home.,Total.Number.of.Adults.st.Home,Special.Education.Status,Intellectual.Impairment.,Social.Emotional.Impairment,High.Risk.Category,Years.at.This.School,Number.of.School.Absences,Year.2.Incidents,Ethnicity.Asian,Ethnicity.American_Indian,Ethnicity.Black,Ethnicity.Multiracial,Ethnicity.White
538,0,0,0,0.333333333333334,0.454545454545454,0.25,-0.048507462686567,0.053398058252427,NA,0.111111111111111,0.125,0.244186046511628,0.346153846153846,-2.71947991102104E-16,-1.5,NA,1.7,0,1,0,1,0,1,1,0,1,3,0,0,0,0,4,3,0,0,0,0,0,0
539,0,0,1,-0.114035087719298,-0.128491620111732,-0.013761467889908,0.080443828016644,-0.222222222222223,0.008844725922691,0.056122448979592,0.031329597554763,0.75,NA,1.5,1.5,2.56,2.85,1,1,0,1,1,1,0,0,0,2,0,0,0,0,4,5,1,0,0,0,0,0
540,0,0,0,-1.80373667567722E-17,-0.010938111751217,0.009212000497946,-0.118779513258264,0.030566534914361,0.022880801917629,0.08595988538682,0.060810810810811,-9.51817968857363E-16,-0.394736842105263,0.214285714285714,0.75,3,2.69,1,1,0,1,1,0,1,0,0,3,0,0,0,0,3,18,1,0,0,0,0,0
541,0,0,1,-0.088071825566481,-0.008771929824562,4.96506830649455E-16,0.173076923076924,-0.036697247706422,0.032029810751968,0.078358208955224,0.033664220975399,0.375,0.5,-5.43895982204207E-16,1.5,2.69,2.38,1,-1,1,NA,1,1,1,0,0,4,0,0,0,NA,3,3,8,0,0,0,0,0
542,0,0,1,-0.166666666666667,0.004885993485342,0.008757157292018,-0.0931744312026,-0.027704485488127,0.003722084367246,0.055555555555556,0.035087719298246,0.333333333333333,0.333333333333333,-5.43895982204207E-16,1.5,3.56,3,1,-1,1,1,1,1,0,0,0,3,0,0,0,0,4,2,3,0,0,0,0,0
543,0,0,0,-0.020790020790021,-0.158671586715867,-0.017316806416333,0.073305222186182,0.346153846153843,0.1151339608979,-0.500000000000006,0.046680497925311,1,0.333333333333333,2.03960993326578E-16,-1.5,1.89,2.08,1,1,0,1,0,1,1,1,0,4,0,0,0,0,3,31,4,0,0,0,0,0
544,0,NA,1,-2.59950285612305E-17,0.014919513152729,0.020300849101332,0.030612244897959,-0.116402116402116,-0.044081156035615,0.2,-0.200000000000001,0.111111111111111,0.153543307086614,-0.333333333333334,1.5,1.86,1.38,1,1,0,1,0,1,1,1,0,4,1,1,0,0,4,8,33,0,0,0,0,0
545,0,0,1,0.086666666666667,-1.95579034696718E-17,0.014857245144545,0.115853658536585,-0.116402116402116,NA,0.078163771712159,0.028505897771953,0.5,0.333333333333333,0.5,-0.5,2.25,3.25,0,-1,1,1,1,0,0,0,0,NA,1,0,1,1,4,5,15,0,0,0,0,0
546,0,0,0,-0.048387096774194,-1,-0.264840182648402,0.157243816254417,0.214285714285715,0.047565118912797,-1,-1.00000000000001,-0.037037037037037,-0.041666666666667,1,-0.5,3,2.43,1,1,0,1,1,0,1,0,1,4,1,0,1,3,5,47,44,0,0,0,0,0
547,0,0,0,-0.061243144424132,0.084382871536524,0.024723069513566,-0.046511627906977,0.053398058252427,0.012048192771084,0.048076923076923,0.027373710658556,1,0.5,2.03960993326578E-16,0.5,1.98,2.46,0,1,0,1,1,1,0,0,1,4,0,0,0,0,3,10,0,0,0,0,0,0
548,0,0,1,0.014799154334037,0.025641025641026,-0.045112781954887,-0.049848942598187,-0.055676855895196,-0.068306010928962,0.047619047619048,0.166666666666667,-1,-0.75,NA,-0.5,2.25,2.79,0,-1,1,1,1,1,1,1,0,5,0,0,0,0,8,47,33,0,0,0,0,0
549,0,0,1,0.00747590005902,0.09305373525557,-0.041338582677166,0.112328767123288,-0.060469059056231,0.003722084367246,0.4,0.090909090909091,-1,-8.65289062597603E-17,1.5,1,1.9,1.99,0,0,1,0,0,NA,0,0,0,1,1,0,1,1,2,3,0,0,0,1,0,0
550,0,0,1,0.016160626836435,0.044078361531612,0.026126902095894,-0.118421052631579,-0.058219178082192,-0.004320088411112,0.076923076923077,0.028662420382166,0.333333333333333,0.5,0.5,1.5,2.38,2.23,1,-1,1,1,1,1,0,0,0,3,0,0,0,1,3,8,0,0,0,0,0,0
551,0,0,0,0.014799154334037,-0.009694335196302,0.04989604989605,0.090575275397797,0.054778554778555,0.027130384587633,0.047619047619048,0.083333333333333,1,0.375,1.5,1.5,2.69,1.97,0,1,0,1,1,0,0,0,0,2,0,0,1,2,3,41,17,0,0,0,0,0
552,0,0,1,-0.041530944625407,-0.027397260273973,-0.000848896434635,0.14,0.125,0.040168960348821,0.092105263157895,-0.076530612244898,1.5,1.5,1.5,-1,2.81,3.5,0,1,0,1,0,1,0,0,0,2,0,0,0,0,3,10,1,0,0,0,0,0
553,0,0,1,0.026073619631902,0.018385460693153,0.010825227486665,0.099526066350711,-0.221311475409836,0.082417582417582,0.08695652173913,0.043478260869565,-5.43895982204207E-16,NA,1.5,1,2.32,2.07,1,1,0,1,1,1,1,0,0,4,1,1,0,0,3,23,0,0,0,0,0,1
554,0,0,0,-0.069948186528498,-0.058064516129032,-0.036494073611978,-0.04989604989605,NA,-0.022698612862547,0.088235294117647,0.02841845140033,-0.070866141732283,-0.153061224489796,-0.749999999999999,1.5,2.32,1.95,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,11,15,0,0,1,0,0
555,0,NA,0,0.096786110084965,0.039970753107482,-0.02576112412178,-0.12908777969019,-2.59629636315951E-16,0.028153037021759,0.037037037037037,0.019230769230769,-5.43895982204207E-16,0.5,-5.43895982204207E-16,1.5,3.56,3.75,0,-1,1,1,1,0,0,0,0,2,0,0,0,0,3,29,0,0,0,0,0,0
556,0,0,0,0.011904761904762,0.127218934911242,0.032377919320595,0.265957446808511,-0.104651162790697,0.014553014553015,0.499999999999998,0.1,0.642857142857143,0.5,0.5,2,1.7,1.57,0,-1,1,1,1,0,0,0,0,2,1,0,1,1,5,4,33,0,0,0,0,0
557,0,0,0,-0.043918918918919,0.067941952506596,0.012793176972281,0.013641755634638,0.186737804878049,0.052470439189189,0.065099457504521,0.055350553505535,-0.5,-0.5,NA,-0.5,3,4.06,0,1,0,1,1,0,0,0,0,2,0,0,0,0,4,16,0,0,0,0,0,0
558,0,0,1,-0.0625,-0.013157894736842,-0.024390243902439,0.175675675675676,-0.026996625421823,0.044973544973545,0.057603686635945,0.05952380952381,-1.5,0.428571428571428,-1.5,0.75,3.25,2.54,1,0,1,1,0,0,1,0,0,2,0,0,0,0,3,25,3,0,0,0,0,0
559,0,0,0,-0.161643835616439,0.084382871536524,0.052394766443669,-0.095323741007194,0.300000000000001,0.027028214819372,0.061855670103093,0.053021664766249,0.2,0.2,-1,-1.5,1.79,2.15,0,1,0,1,1,NA,1,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0
560,0,0,0,0.375,0.133333333333333,0.084788029925187,0.087213692423861,NA,0.009747932256794,0.083333333333333,0.040428472702142,0.098360655737705,0.076923076923077,1.5,NA,1.98,1.85,0,-1,1,1,0,0,0,1,1,NA,1,0,1,3,3,6,33,0,0,0,0,0
561,0,0,0,-0.050607287449393,0.05380882042625,0.012809831285149,0.089783281733746,0.17741935483871,0.031645569620253,0.061877667140825,0.046680497925311,0.642857142857143,0.642857142857142,-0.5,1.01980496663289E-16,3,3.5,1,1,0,1,1,0,1,0,0,3,0,0,0,0,3,NA,2,0,0,0,0,0
562,0,0,0,-0.053761155971101,0.009145868857541,-0.025623268698061,-0.038781163434903,0.099236641221374,0.03887399463807,0.125,0.03415061295972,0.166666666666667,0.25,0.5,1.5,2.89,2.86,NA,-1,1,1,1,1,0,0,1,4,0,0,0,0,4,43,5,0,0,0,0,0
563,0,0,0,-0.061243144424132,0.033159947984395,-0.009501315153793,0.092105263157895,-0.060469059056231,0.02045944005743,0.166666666666666,0.071428571428571,-0.142857142857143,-0.5,-0.5,-0.5,1.96,3.17,0,1,0,1,1,0,1,0,1,4,0,0,0,0,3,3,0,0,0,0,0,0
564,0,0,0,-0.019906561040016,-0.188172043010753,0.151162790697675,-0.040164778578785,0.089108910891089,0.034946574481458,-0.500000000000001,NA,-0.642857142857142,-2.31155792436788E-15,2.03960993326578E-16,-1.5,2.13,2.77,0,1,0,0,1,0,1,1,0,3,0,0,0,0,3,8,4,0,0,0,0,0
565,0,0,1,-0.077578051087985,-0.030701754385965,0.020987266153121,-0.197368421052631,-0.046914623837701,-0.041338582677165,0.067567567567568,0.031703273932864,0.25,0.3,-0.333333333333334,1.5,2.25,3.17,1,-1,1,1,1,0,0,0,0,2,0,0,0,0,4,13,3,0,NA,0,0,0
566,0,0,1,-0.120347394540943,-0.003850385038504,-0.02027027027027,-0.02,0.067131095630146,0.036698627561572,0.065934065934066,0.080796252927401,0.5,0.333333333333333,0.5,-0.25,4.1,4.12,1,1,0,1,1,NA,1,0,0,4,0,0,0,0,3,11,0,0,0,0,0,0
567,0,0,1,0.025510204081633,-0.029411764705883,0.026126902095894,NA,0.048672566371681,0.044437129690586,0.066481994459834,0.040117416829746,0.025641025641026,0.035714285714286,-1,-1.5,2,1.9,0,1,0,1,1,0,0,0,0,2,1,0,0,0,5,47,37,0,0,0,0,0
568,0,0,1,-0.061079219288175,0.072168718761429,-0.026690391459075,-0.050274941084053,0.011049723756906,-0.113636363636364,0.142857142857143,-0.111111111111111,0.394736842105263,1.5,2.03960993326578E-16,1,1.85,2.17,0,1,0,1,1,1,0,1,0,4,0,0,0,1,3,38,17,0,0,0,0,0
569,0,0,1,0.121631205673759,0.25,0.019302284398796,-0.118421052631579,0.040257844806616,0.017115472387038,0.056836902800659,0.035455861070912,0.461538461538461,-1.01980496663289E-15,-5.43895982204207E-16,1.5,2.13,1.96,1,-1,1,1,0,1,1,0,0,3,0,0,0,0,4,8,0,0,0,0,0,0
570,0,0,1,-0.040828856485035,0.046697038724374,0.037092606484955,-0.09375,-0.11386442760598,-0.04945054945055,0.067084078711986,0.080097087378641,0.111111111111111,0.125,-1,-1,3,3.67,1,1,0,1,1,0,0,0,1,3,0,0,0,0,3,3,1,0,0,0,0,0
571,0,0,1,-0.118421052631579,0.009803921568627,0.014857245144545,-0.130841121495327,-2.59629636315951E-16,0.043624161073826,0.106635071090047,0.071428571428572,1.5,1.5,0.214285714285714,-1.5,2.68,4.19,1,1,0,1,1,0,1,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0
572,0,0,0,0.014799154334037,-0.079891304347826,0.039473684210526,0.002820306204674,0.011049723756906,0.026149684400361,-0.333333333333334,0.2,-0.059033989266547,-0.123711340206185,-1.5,-5.43895982204207E-16,2.13,2.92,0,1,0,1,1,0,0,0,0,2,1,0,0,0,2,38,0,0,0,0,0,0
573,0,0,0,-0.048387096774194,-0.175879396984925,0.02711230571462,0.000763650248186,0.109330576376325,NA,-0.25,0.199999999999999,1,0.75,0.5,1,2.25,3.08,1,-1,1,1,1,0,1,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0
574,0,0,1,-0.0625,0.089840470193115,-0.035701181477948,-0.100739371534196,-0.222222222222223,-0.149999999999999,0.03125,0.2,-0.038461538461539,-0.052631578947368,-1.5,-0.25,4.09,4.19,1,-1,1,1,0,0,1,0,0,2,0,0,0,0,4,16,0,0,0,0,0,0
575,0,0,NA,0.007109004739336,0.004885993485342,0.002921129503408,-0.054404145077721,-0.101503759398496,-0.037914691943128,0.035714285714286,0.020833333333333,-0.5,-1.5,-1.5,-5.43895982204207E-16,3,3.75,1,-1,1,1,0,0,1,0,0,2,0,0,0,0,6,15,33,0,0,0,0,0
576,0,0,1,-0.067357512953368,-0.046992481203008,-0.027680906713165,-0.048507462686567,-0.013787315669584,-0.012644053562264,0.2,0.111111111111111,-0.461538461538461,-0.5,0.25,0.111111111111111,4.01,4.1,1,-1,1,1,0,0,0,0,0,NA,0,0,0,0,6,9,29,0,0,0,0,0
577,0,0,0,-4.44530370070746E-17,-0.045551982851018,0.095238095238095,0.153846153846154,-0.001039501039501,-0.043436293436293,0.125,0.024390243902439,-1.5,0.428571428571428,1.5,1.5,2.26,3.08,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,5,1,12,0,0,1,0,0
578,0,1,0,0.034965034965035,-0.244897959183672,0.000453583308134,-0.249999999999999,-0.178571428571428,0.066666666666667,0.114649681528662,0.055228276877761,2.03960993326578E-16,NA,1.5,0.5,2.53,2.5,NA,-1,1,0,1,0,0,0,0,1,1,0,1,0,2,16,7,0,0,0,0,1
579,0,0,0,0.048550553853406,-0.025854513584575,-0.038361387519762,0.087213692423861,-0.069418386491557,0.023536998226665,0.065428109854604,0.036106750392465,0.333333333333333,0.333333333333333,1.5,1.5,1.79,1.93,0,-1,1,NA,1,1,1,0,0,3,0,0,0,0,NA,10,3,0,0,0,0,0
580,0,0,0,0.043814432989691,-0.188172043010753,0.04016620498615,0.102089682194166,0.045527156549521,0.010387811634349,-0.25,-0.333333333333333,0.222222222222222,0.666666666666667,0.666666666666667,2,4.09,3.25,1,-1,1,1,1,1,1,0,0,4,0,0,0,1,3,20,3,0,0,0,0,0
581,0,0,NA,-0.070190641247834,-0.023383768913343,-1.37592733593326E-17,0.067594433399602,-0.027704485488127,0.032085561497326,0.043478260869565,-0.2,0.125,0.142857142857143,0.25,1,4.26,4.5,1,-1,1,1,1,0,1,0,0,3,0,0,0,0,5,8,3,0,0,0,0,0
582,0,0,0,0.052494952408422,0.099389416553596,0.052184536622258,0.066601371204701,0.123076923076923,0.045771631379268,0.071428571428571,0.02988554472234,0.111111111111111,0.066666666666667,0.142857142857143,0.111111111111111,1.98,2.86,0,1,0,1,0,1,0,0,0,2,0,0,0,0,4,5,12,0,0,0,0,0
583,0,1,0,-1.35973995551052E-17,0.099389416553596,0.011994355597366,-0.072784810126582,0.077284372331341,0.031645569620253,0.041944074567244,0.021625163826999,-0.5,-1.5,-1.5,-1.5,2.44,4.4,0,-1,1,1,1,0,1,0,1,4,0,0,0,0,7,23,30,0,0,0,0,0
584,0,0,1,-1.40830209677875E-16,0.087947882736156,-0.015883100381195,0.066061705989111,-0.135338345864662,0.078337330135891,0.073560767590618,0.071428571428571,-0.119402985074627,-0.642857142857143,-0.115384615384616,1,1.81,2.23,0,-1,1,1,1,1,1,0,0,4,1,0,0,0,3,15,0,0,0,0,0,0
585,0,0,1,-0.049019607843137,1.77635683940025E-15,-0.107042253521127,0.218181818181818,-0.178571428571428,-0.046684709066306,1,-0.25,0.428571428571428,0.5,1.5,NA,1.85,2.08,0,1,1,NA,0,0,1,0,0,2,1,0,1,0,2,2,46,0,0,0,0,0
586,0,0,1,0.014799154334037,-0.012485017978426,0.027953768767039,0.03614964270702,0.121557828481511,0.012505873423212,-0.142857142857143,-0.500000000000001,0.346153846153846,0.5,0.5,1,2.25,1.94,1,-1,1,1,0,1,1,0,1,4,0,0,0,0,5,20,0,0,0,0,NA,0
587,0,0,1,-0.118421052631579,-0.030701754385965,-0.048172757475083,-0.118218623481781,0.075675675675676,0.068807339449541,0.084450402144772,0.056537102473498,0.999999999999997,0.999999999999999,-1,1.5,2.25,1.96,1,-1,1,1,1,1,1,1,0,5,0,0,0,1,2,10,17,0,0,0,0,0
588,0,0,NA,-0.086538461538462,0.127218934911242,0.020300849101332,0.120665742024965,0.048672566371681,0.022113022113022,0.333333333333333,-0.090909090909091,-2.71947991102104E-16,-5.43895982204207E-16,NA,-1,1.98,2.08,1,-1,1,1,1,1,1,0,1,5,0,0,0,0,4,11,12,0,0,0,0,0
589,0,0,1,-4.44530370070746E-17,0.099389416553596,0.017032197853476,-0.077836411609499,NA,0.02312464749013,0.068181818181818,0.028216325159557,0.166666666666667,-2.71947991102104E-16,-1.5,-0.25,3.13,3,1,1,0,1,1,0,0,1,0,3,0,0,0,1,3,8,30,0,0,0,0,0
590,0,NA,0,0.107142857142857,0.087947882736156,0.051114023591088,0.02925877763329,0.011049723756906,0.008844725922691,0.052486187845304,0.030563324011187,0.230769230769231,0.375,1.5,1.5,2.53,1.95,0,1,0,1,1,0,1,1,0,4,0,0,0,0,3,13,0,0,0,0,0,0
591,0,0,0,-0.624999999999995,-0.166666666666667,-0.153846153846153,0.052197802197802,0.087461300309598,-0.059842519685039,0.106635071090047,0.071274298056156,0.5,-0.037037037037037,-1.5,-1.5,2.25,3.42,0,1,0,1,0,0,1,0,0,2,0,0,0,0,3,6,7,0,0,0,NA,0
592,0,0,1,0.157142857142857,0.214285714285714,-0.030585795749093,0.000763650248186,-0.010292773858694,0.026918671248568,0.499999999999998,0.090909090909091,-0.037037037037037,-1,1.5,1,1.88,1.83,1,1,0,1,1,1,1,0,1,5,0,0,0,NA,3,1,1,0,0,0,0,0
593,0,NA,0,0.156911581569116,0.004885993485342,0.051114023591088,-0.005842259006816,-0.01946962067808,-0.074175824175824,-0.142857142857143,-0.2,0.346153846153846,0.375,1.5,1.5,2.42,NA,1,-1,1,0,0,0,1,1,1,3,0,0,0,3,3,25,0,0,0,0,0,0
594,0,0,0,0.101466992665037,0.018385460693153,0.020618556701031,-0.285714285714286,0.040257844806616,-0.027879677182685,-0.333333333333334,0.1,-0.0625,-1,-0.749999999999999,-9.51817968857363E-16,2.42,1.95,1,-1,1,1,0,1,0,0,0,2,0,0,0,1,6,46,33,0,0,0,0,0
595,0,0,0,-0.072475570032573,-0.033783783783784,-0.01726404346683,0.096555618294749,-0.035762483130904,-0.070032573289902,0.249999999999999,-1.00000000000001,1,1,-0.5,1,1.91,3.08,0,-1,1,1,0,1,0,0,1,3,0,0,0,1,5,35,46,0,0,0,0,0
596,0,0,1,0.060629465147712,-0.050603347606072,0.214285714285714,-0.089041095890411,0.135388739946381,0.068807339449541,-1,0.076923076923077,-0.115384615384615,-0.214285714285714,-1.5,-1.5,1.95,2.75,1,1,0,1,0,0,1,0,0,2,1,0,0,1,3,47,0,0,0,0,0,0
597,0,0,1,-0.134770889487871,0.018591347872721,0.150898203592815,-0.032374100719425,NA,-0.103174603174603,0.25,-0.083333333333334,0.0625,0.125,0.5,1,4.09,2.5,1,1,0,1,1,0,1,0,0,3,0,0,0,0,2,9,0,0,0,0,0,0
598,0,0,NA,0.333333333333334,-0.25,6.5901896570263E-18,0.105811749842072,0.499999999999999,0.071752265861027,-0.500000000000001,-0.500000000000001,-0.75,-7.76994260291725E-17,1.5,-1.5,4.01,2.92,0,1,0,1,0,1,1,0,0,3,1,0,1,3,5,56,30,0,0,0,0,0
599,0,0,1,0.026639344262295,0.023483365949119,0.03851957042691,0.066601371204701,0.061669829222012,0.099601593625498,0.135338345864662,-0.142857142857143,-0.375,-0.221311475409836,-0.2,-1.5,4.2,4.18,0,-1,1,1,1,1,0,0,NA,3,1,NA,0,0,NA,7,2,0,0,0,0,0
600,0,0,1,0.375,0.008676789587852,0.133333333333334,-0.13953488372093,0.0727969348659,-0.012518409425626,-0.500000000000001,-0.2,-1.5,-1.5,-1.5,-1.5,4.1,4.17,1,-1,1,1,0,0,1,0,0,NA,0,0,0,0,4,46,0,0,0,0,0,0
601,0,0,0,-1.40830209677875E-16,-0.410344827586207,-0.042944785276074,0.228155339805825,0.042268041237113,0.15552099533437,-0.500000000000001,0.249999999999999,-0.02979274611399,-0.086538461538461,-0.162162162162162,-1.5,1.91,2.42,0,1,0,1,0,0,0,1,0,2,1,0,0,0,6,56,33,0,NA,0,0,0
602,0,NA,0,-0.026351351351352,0.006401137980085,-0.038811323171513,0.0375,-0.173076923076923,-0.030973451327434,0.25,0.2,0.244186046511628,0.25,1.5,1.5,3,1.7,0,-1,1,1,1,1,1,0,1,4,0,0,0,0,3,NA,0,0,0,0,0,0
603,0,NA,0,-0.015815085158151,-0.019887693027609,0.151162790697675,0.058248527048741,0.054873646209386,-0.009526558891455,-0.333333333333334,0.1,0.209302325581395,0.290322580645161,0.5,-0.5,1.85,1.83,0,1,0,1,0,1,1,0,0,2,1,1,0,0,4,16,0,0,0,0,0,0
604,0,0,0,-0.00974025974026,0.068493150684931,-0.02576112412178,0.002820306204674,-0.327868852459015,-0.082340932289895,0.333333333333332,0.033813400125235,-0.047619047619048,-0.0625,-0.333333333333334,1,2,1.9,0,1,0,1,1,0,0,0,0,2,1,0,1,0,4,7,37,0,0,0,0,0
605,0,0,1,0.11070110701107,0.080786026200873,-0.017679900744417,0.066601371204701,-0.214285714285713,-0.04427645788337,0.333333333333333,0.125,-5.43895982204207E-16,-5.43895982204207E-16,1.5,1,NA,1.87,0,1,0,1,1,1,0,1,1,4,0,0,0,0,6,3,37,0,0,0,0,0
606,0,0,NA,-1.40830209677875E-16,0.028894472361809,-0.029808084932626,0.045366795366795,NA,0.071752265861027,0.074074074074074,0.047619047619048,0.25,0.333333333333333,1.5,-1.5,2.69,1.96,1,1,0,1,1,1,0,0,0,3,1,0,1,NA,3,4,9,0,0,0,0,0
607,0,0,1,-0.285714285714287,-0.025854513584575,0.009708737864078,-0.12406015037594,0.038200339558574,0.022113022113022,0.081395348837209,0.045411542100284,0.5,0.75,-1.5,1,2.56,1.97,1,-1,1,1,0,1,1,0,0,3,0,0,0,0,3,12,19,0,0,0,0,0
608,0,0,1,-0.013513513513514,0.075342465753424,0.029378531073446,-0.24234693877551,-0.141891891891892,0.040702016430172,0.499999999999998,0.067567567567568,-1.35973995551052E-16,-0.173076923076923,-5.43895982204207E-16,1,NA,3.67,1,-1,1,1,1,0,1,0,0,3,0,0,0,0,3,5,9,0,0,0,0,0
609,0,0,0,0.173076923076923,-0.033783783783784,0.071428571428571,0.197368421052632,0.185404339250493,-0.034883720930234,-0.500000000000001,0.083333333333333,0.25,-5.43895982204207E-16,-1.5,-0.5,3,4.06,0,-1,1,1,1,0,1,0,0,3,0,0,0,0,3,11,4,0,0,0,0,0
610,0,0,0,0.094510076441974,0.043718909829748,NA,-0.034743625665453,0.0456570155902,0.007630245793983,0.037037037037037,0.024390243902439,-0.25,-1,1.5,0.5,1.88,2.93,0,-1,1,0,0,0,0,1,1,2,0,0,0,0,7,NA,22,0,0,1,0,0
611,0,0,1,0.042462146148782,-1.95579034696718E-17,0.005112474437628,-0.013596559948469,0.033521769314688,0.032633487338441,0.047619047619048,-0.2,0.1,0.2,0.25,0.5,2.42,1.83,1,-1,1,1,1,0,1,0,0,3,1,0,0,0,4,10,12,0,0,0,0,0
612,0,0,1,0.053212851405622,0.08135320177205,0.01865671641791,-0.033308660251665,-0.004888735516794,-0.23076923076923,0.074324324324324,0.023301858056656,0.5,0.5,-0.333333333333334,1.5,2.81,2.31,1,-1,1,NA,1,0,0,0,0,2,0,0,0,0,3,12,0,0,0,0,0,0
613,0,0,0,-0.026264591439689,-0.02184637068358,-0.01228094383883,0.066601371204701,-0.00944032366824,-0.04750593824228,0.096774193548387,0.033175355450237,-0.25,-0.5,-0.5,1,2.25,2.86,0,-1,1,1,0,1,0,0,0,2,1,1,0,0,6,13,33,0,0,1,0,0
614,0,0,0,0.086206896551724,-0.026096033402923,NA,-0.044701986754967,-0.069767441860465,-0.027935851008795,0.048757170172084,0.029950083194676,-1.35973995551052E-16,2.03960993326578E-16,1.5,-1.5,2.25,4.19,0,1,0,1,1,0,0,0,1,3,0,0,0,0,6,29,33,1,0,0,0,0
615,0,0,1,0.112580618826027,0.020126282557222,-0.03,0.067768132175861,0.346153846153843,0.055555555555556,-0.333333333333334,-0.200000000000001,0.230769230769231,-0.173076923076923,0.5,1.5,2.42,2.58,1,-1,1,1,1,NA,1,0,0,3,0,0,0,0,5,25,4,0,0,0,0,0
616,0,0,0,-0.080357142857143,0.05277172597434,0.066098081023454,-0.41860465116279,-0.089403973509934,-0.038241128499008,0.25,-0.250000000000001,-2.71947991102104E-16,-0.082417582417583,-0.2,-5.43895982204207E-16,2,1.95,1,1,0,1,1,1,1,0,1,5,1,1,0,0,3,8,0,0,0,0,0,0
617,0,0,0,-0.114035087719298,-0.058064516129032,0.017384105960265,0.042857142857143,-0.016375545851528,0.058704453441296,0.111111111111111,0.111111111111111,-5.43895982204207E-16,-0.214285714285714,2.03960993326578E-16,2.03960993326578E-16,2.83,4,0,1,0,1,1,1,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0
618,0,0,1,0.011301494713817,-0.028257456828886,0.029378531073446,0.090825688073394,-0.076158940397351,0.024658447184272,0.037037037037037,0.021276595744681,1,NA,1.5,1,3.38,3.75,1,-1,1,1,1,0,1,0,0,3,0,0,0,0,4,17,4,0,NA,0,0,0
619,0,0,0,0.111111111111111,-0.23076923076923,NA,-0.074546675621222,NA,0.071752265861027,-1.00000000000001,-0.052631578947368,-1.5,-1.5,-1.5,-1.5,NA,2.92,0,-1,1,1,0,0,1,1,0,3,0,0,0,3,2,31,0,0,0,0,0,0
620,0,0,1,0.123515439429929,0.013368983957219,0.071428571428571,-0.009109311740891,-0.002909393183707,-0.044712224512447,-0.2,-0.2,-2.71947991102104E-16,-1,-0.749999999999999,-0.749999999999999,2.25,1.95,1,-1,1,1,0,0,1,0,1,3,NA,0,0,0,3,25,4,0,0,0,0,0
621,0,NA,0,0.116302691721686,-0.23076923076923,0.011611030478955,-0.092105263157895,0.346153846153843,-5.68824548055237E-15,-1,0.083333333333333,0.166666666666667,0.25,-1,0.75,1.85,1.43,1,-1,1,1,1,0,0,0,0,2,1,0,0,1,3,20,0,0,0,0,0,0
622,0,0,0,0.250000000000001,-0.019230769230769,0.375,0.099526066350711,0.023835319609968,0.071752265861027,-1.00000000000001,0.499999999999996,-0.357142857142856,-0.214285714285715,-1.5,-1.5,1.93,2.67,0,-1,1,NA,1,0,1,0,0,3,1,0,0,0,3,25,0,0,0,0,NA,0
623,0,0,0,0.087155963302752,0.068493150684931,0.110824742268041,-0.040164778578785,-0.109195402298851,0.015915119363395,0.125,0.083333333333333,-1.5,-1.5,-1.5,-0.749999999999999,1.95,2.58,0,1,0,1,0,0,1,0,1,3,1,1,0,0,3,1,0,0,0,0,0,0
624,0,0,1,0.087155963302752,-2.71947991102104E-16,0.024723069513566,-0.047890535917902,-0.057603686635945,-0.006773399014778,-0.25,-0.25,0.333333333333333,0.236842105263158,-1.5,1.01980496663289E-16,3.58,4.18,1,1,0,1,1,0,1,0,NA,3,0,0,0,1,3,25,4,0,0,0,0,0
625,0,0,1,-0.070190641247834,0.046242774566474,-0.001152073732719,-0.085051546391753,0.048757170172084,0.023913909924273,0.166666666666666,-0.125,-0.1,0.214285714285714,0.666666666666667,1,1.74,NA,0,-1,1,1,1,1,1,0,0,4,1,1,0,0,3,20,0,0,0,0,0,0
626,0,0,0,0.375,-0.25,0.375,-0.067866627323694,-0.003344481605351,0.058704453441296,-1,0.333333333333333,-0.125,0.75,1,-0.749999999999999,1.88,2.17,1,-1,1,NA,1,0,1,1,0,3,1,0,0,1,3,31,0,0,0,0,0,0
627,0,0,0,0.097560975609756,0.020126282557222,0.144736842105263,-0.03870343492985,0.029717885510819,0.058779669442028,-0.333333333333334,NA,-1.5,-0.5,-0.749999999999999,-1.5,2.58,3.5,0,1,0,1,1,0,1,0,0,NA,0,0,0,0,4,25,4,0,0,0,0,0
